name,place_id,formatted_address,latitude,longitude,rating,user_ratings_total,website,phone_number,search_query,search_location,category,planning_area,weighted_average_income,total_households,has_website,has_phone,has_rating,search_coverage
Toa Payoh South Community Club,ChIJk5MlfXoX2jERuQq2GKQ5PRQ,"1999 Lor 8 Toa Payoh, Singapore 319258",1.3349224,103.8593405,4.0,163,,6259 6602,silat,"Toa Payoh, Singapore",Martial Arts,TOA PAYOH,10071.888371896875,35569.0,False,True,True,Local
太陽宮 Tai Yeong Kon Temple,ChIJzXxqhWUZ2jERimou6gAWi5k,"85A Silat Rd, Tai Yeong Kan Temple, Singapore 168851",1.2775946,103.8289212,4.7,23,,6271 0093,silat,"Redhill, Singapore",Martial Arts,BUKIT MERAH,10092.468693505003,45358.0,False,True,True,Local
Chia Leng Kong Heng Kang Tian Temple,ChIJlSUzi2QZ2jERgYRI4B9FGfg,"85A Silat Rd, Singapore 168871",1.277668,103.8288837,5.0,4,,6273 7877,silat,"Tiong Bahru, Singapore",Martial Arts,BUKIT MERAH,10092.468693505003,45358.0,False,True,True,Local
Silat Avenue Park,ChIJYdfKFQAZ2jERCGay61_tv1E,"3 Silat Ave, Singapore 168873",1.2761495,103.8299897,4.5,2,http://www.nparks.gov.sg/,,silat,"Tiong Bahru, Singapore",Martial Arts,BUKIT MERAH,10092.468693505003,45358.0,True,False,True,Local
Henderson Community Club,ChIJOZIFa34Z2jERL9_IhYLjUH4,"500 Bukit Merah Vw, Singapore 159682",1.2858271,103.823121,4.1,339,,6271 0168,silat,"Tiong Bahru, Singapore",Martial Arts,RIVER VALLEY,15695.421208530806,3376.0,False,True,True,Local
Central Sikh Gurdwara Board,ChIJG5TohGUZ2jERZyALj5bxBwE,"8 Jalan Bukit Merah, Singapore 169541",1.2771055,103.8324966,4.9,22,,6221 5773,silat,"Tiong Bahru, Singapore",Martial Arts,OUTRAM,9371.743688254664,5466.0,False,True,True,Local
Underpass to Silat Road,ChIJDx8QfQAZ2jERJRvi404Pi30,"136 Jalan Bukit Merah, Singapore 160136",1.2778922,103.827859,0.0,0,,,silat,"Tiong Bahru, Singapore",Martial Arts,BUKIT MERAH,10092.468693505003,45358.0,False,False,False,Local
Sikh Centre,ChIJayMnhWUZ2jER-Hjnjxq6UrM,"9 Jalan Bukit Merah, Silat Road Sikh Temple, Singapore 169543",1.2770449,103.8327735,4.8,34,,6327 2004,silat,"Outram, Singapore",Martial Arts,OUTRAM,9371.743688254664,5466.0,False,True,True,Local
Kallang Community Club,ChIJVVVVBdIZ2jERvblaxcflgVc,"45 Boon Keng Rd, Singapore 339771",1.3179854,103.8624274,4.0,550,,6298 4582,silat,"Kallang, Singapore",Martial Arts,KALLANG,10084.228177543,31046.0,False,True,True,Local
Geylang West Community Club,ChIJOa5WOTIY2jER3vTbKwtyREo,"1205 Upper Boon Keng Rd, Singapore 387311",1.3156448,103.8724633,3.9,249,,6748 3024,silat,"Boon Keng, Singapore",Martial Arts,KALLANG,10084.228177543,31046.0,False,True,True,Local
Joo Chiat Community Club,ChIJ0Rz6Sg0Y2jERmgd6ZjD41YE,"405 Joo Chiat Rd, Singapore 427633",1.3074361,103.904113,3.9,173,,6344 1926,silat,"Marine Parade, Singapore",Martial Arts,MARINE PARADE,12828.006335837315,13179.0,False,True,True,Local
GoCycling @ Pasir Ris Town Park,ChIJLfCAnbg92jERHlcwTTvRfD8,"45 Pasir Ris Dr 3, Singapore 519500",1.3747615,103.9522904,3.4,18,https://gocycling.sg/,9389 3447,spin studio,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Rodalink Jurong East Bicycle Megastore,ChIJ-yLjZ3UQ2jERlWfmHkGFFm0,"18 Boon Lay Way, #01-98D Tradehub 21, Singapore, 609966",1.3286644,103.751975,4.5,1123,https://www.rodalink.com/sg/,6795 4320,spin studio,"Jurong East, Singapore",Fitness Studio,CLEMENTI,11191.556927093045,26815.0,True,True,True,Local
GoCycling @ Pasir Ris Park,ChIJe36g8fk92jERSd3DKLVLazQ,"51 Pasir Ris Green, Singapore 518226",1.3785204,103.9485932,4.1,22,http://www.gocycling.sg/,8831 3632,spin studio,"Pasir Ris Park, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Rodalink East Coast Bicycle Superstore,ChIJ_dCc17si2jER0pYQKsql7Dw,"166B Upper E Coast Rd, Singapore 455270",1.3137541,103.9319108,4.8,974,https://www.rodalink.com/sg/rodalink-east-coast,6242 8330,rhythm cycling,"Bedok, Singapore",Cycling/Spin,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Bike Stop @ East Coast Park Area E2 (Coastline Leisure),ChIJLTh2WZUi2jER98cYww3Qiig,"1220 ECP, Singapore 468960",1.3071847,103.9365023,4.2,783,http://coastlineleisure.com.sg/,6443 3489,rhythm cycling,"Bedok, Singapore",Cycling/Spin,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Jurong Spring Community Club,ChIJ7zhb19wP2jERictRTHw9CFo,"8 Jurong West Street 52, Singapore 649296",1.3484263,103.717966,4.1,493,,6562 4066,rhythm cycling,"Jurong West, Singapore",Cycling/Spin,JURONG WEST,9632.399985216842,74409.0,False,True,True,Local
Whisk & Paddle (Bt Gombak Park),ChIJnWSfmy8R2jER6liptoRmWTc,"816 Bukit Batok West Ave. 5, #01-01, Singapore 659089",1.3673836,103.7510639,4.1,670,http://whiskandpaddle.com.sg/,6550 2330,rhythm cycling,"Bukit Batok, Singapore",Cycling/Spin,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
Cycle Project Store,ChIJ3QAUTXcZ2jERpgK3fuxKKgI,"57 Eng Hoon St, Unit #01-80 Block 57, Singapore 160057",1.2848749,103.8335265,4.8,110,http://www.cycleprojectstore.com/,9457 6343,rhythm cycling,"Tiong Bahru, Singapore",Cycling/Spin,SINGAPORE RIVER,0.0,0.0,True,True,True,Local
Cyclist Park,ChIJ1ePkdR8Z2jERwk1GPrMEhoU,"E Coast Park Service Rd, East Coast Park, Singapore 449880",1.3042617,103.9238781,4.6,122,https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/east-coast-park/cyclist-park,,indoor cycling,"Bedok, Singapore",Cycling/Spin,BEDOK,10710.615373350993,78532.0,True,False,True,Local
GoCycling @ East Coast Park C4,ChIJByd2KZwi2jERmNu1msyWr6w,"1030 ECP, East Coast Park, Car Park C4, Singapore 449893",1.3023307,103.9178334,4.1,783,http://www.gocycling.sg/,9183 6964,indoor cycling,"Bedok, Singapore",Cycling/Spin,BEDOK,10710.615373350993,78532.0,True,True,True,Local
GoCycling @ Changi Beach Park C7,ChIJCSNMS5c92jERePDzgOf-Q28,"3 Changi Ferry Rd, Singapore 499676",1.3732229,104.0050249,3.9,7,http://gocycling.sg/,9389 3447,indoor cycling,"Changi, Singapore",Cycling/Spin,CHANGI,0.0,0.0,True,True,True,Local
Indoor Bicycle Parking @ Bukit Canberra ActiveSG Sports Hall,ChIJU_Bqc1gV2jERoQI7VxZStgQ,"21 Canberra Link, Singapore 752350",1.4489143,103.8240399,0.0,0,,,indoor cycling,"Sembawang, Singapore",Cycling/Spin,SEMBAWANG,9856.022017546808,29749.0,False,False,False,Local
Bicycle Parking @ Sembawang Hot Spring Park,ChIJ36a79JAV2jERqGt2z0zq15A,"Mandai, Singapore",1.4346173,103.8235024,5.0,1,,,indoor cycling,"Sembawang, Singapore",Cycling/Spin,MANDAI,0.0,0.0,False,False,True,Local
Sheltered Bicycle Parking Area @ Yishun MRT (Exit C/D),ChIJQS8kEjEV2jERQgOiCceg9Ic,"Yishun Ave 2, B2-133, Singapore 769098",1.4285547,103.8349515,5.0,1,,,indoor cycling,"Yishun, Singapore",Cycling/Spin,YISHUN,9019.018663760686,65153.0,False,False,True,Local
Punggol Regional Sports Centre (U/C),ChIJmcKA4HMV2jERmWSomEx6WtY,"11 Sentul Cres, Singapore 828656",1.4084829,103.9067354,3.9,33,http://punggoltown.com/,,indoor cycling,"Punggol, Singapore",Cycling/Spin,PUNGGOL,10475.132530236871,51758.0,True,False,True,Local
GoCycling @ Punggol Park,ChIJx0CRoD4W2jERlLW6DbW_TBA,"11 Hougang Ave 10, Singapore 538768",1.3785445,103.8971458,4.2,110,http://www.gocycling.sg/,9859 0053,indoor cycling,"Punggol, Singapore",Cycling/Spin,HOUGANG,10153.063186096142,65133.0,True,True,True,Local
Anchorvale Community Club,ChIJgz37DHQW2jERqjPlPqDQ9cE,"59 Anchorvale Rd, Singapore 544965",1.3967802,103.887063,4.4,983,https://www.pa.gov.sg/Our-Network/Community-Clubs/Locate-CC/detail/Anchorvale-Community-Club,6489 4959,indoor cycling,"Sengkang, Singapore",Cycling/Spin,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
Kallang Park Connector,ChIJxZwgg1kZ2jERfsCcuEg0JC4,"998 Bendemeer Rd, Singapore 339945",1.3221012,103.8676558,4.4,112,https://www.nparks.gov.sg/gardens-parks-and-nature/park-connector-network/kallang-pc,,indoor cycling,"Kallang, Singapore",Cycling/Spin,KALLANG,10084.228177543,31046.0,True,False,True,Local
Bedok Reservoir Park,ChIJw62n3Vo92jERl8c1cg9hXzE,"760 Bedok Reservoir Rd, Singapore 479245",1.3391413,103.922706,4.5,3795,https://www.nparks.gov.sg/contact-us,1800 471 7300,indoor cycling,"Bedok Reservoir, Singapore",Cycling/Spin,PAYA LEBAR,0.0,0.0,True,True,True,Local
Pasir Ris Park PCN,ChIJdW0FcZ492jERNGCGfn_-tIs,Singapore,1.3878786,103.9390916,4.9,9,https://pcn.nparks.gov.sg/the-pcn-experience/glossary/,,indoor cycling,"Pasir Ris Park, Singapore",Cycling/Spin,PASIR RIS,11846.999197728956,40510.0,True,False,True,Local
Pasir Ris Park Adventure Playground,ChIJuY8mPsc92jERdf13nPQ8Pq4,"110 Pasir Ris Rd, Singapore 519113",1.3835534,103.9448345,4.6,596,http://www.nparks.gov.sg/,,indoor cycling,"Pasir Ris Park, Singapore",Cycling/Spin,PASIR RIS,11846.999197728956,40510.0,True,False,True,Local
GoCycling @ Changi Beach Park C1,ChIJB3rGjEg92jERPbpxcrVUzIA,"260 Nicoll Dr, #01-02, Singapore 498991",1.391491,103.9903,3.5,66,https://fb.com/GoCyclingSg/,9238 3451,indoor cycling,"Changi Village, Singapore",Cycling/Spin,CHANGI,0.0,0.0,True,True,True,Local
I-Running.sg | #1 Fitness Equipment Store In Singapore,ChIJCY2yJdAR2jERp2tFMqECdpk,"62 Ubi Rd 1, #10-12 Oxley Bizhub 2, Singapore 408734",1.3322686,103.892106,4.5,15,https://www.i-running.sg/,8877 0636,treadmill class,"Pulau Ular, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
East Coast Park parkrun,ChIJ97uEC7AZ2jER6aLd9dKQSKw,"Cp B1, Singapore",1.2949434,103.8931212,5.0,21,https://www.parkrun.sg/eastcoastpark/,,run club,Singapore,Others,MARINE PARADE,12828.006335837315,13179.0,True,False,True,General
A2 Parkour Gym SG - Free Runner Lodge,ChIJrziB3IwX2jERaZMGwiw3S5A,"12 Penhas Rd, #01-01, Singapore 208178",1.3097904,103.8627954,4.4,56,http://www.a2movements.com/,9184 9744,run club,"Little India, Singapore",Gym,KALLANG,10084.228177543,31046.0,True,True,True,Local
Eco Community Garden @ Our Tampines Hub,ChIJ3y9fXhI92jERRl6yaXEq_q0,"51 Tampines Ave 4, Singapore 520940 Tampines Ave 4, Singapore 520940",1.3524587,103.9411827,4.2,12,https://www.nparks.gov.sg/contact-us,,run club,"Tampines, Singapore",Others,TAMPINES,10327.216990999425,72662.0,True,False,True,Local
Bedok Reservoir parkrun,ChIJbdS47IM92jERsDYaTkCKOY0,Singapore,1.3389301,103.9219761,4.6,7,https://www.parkrun.sg/bedokreservoir/,,run club,"Bedok, Singapore",Others,PAYA LEBAR,0.0,0.0,True,False,True,Local
Pasir Ris Park Native Lawn,ChIJddXa70A92jER_DP2vi9QyI4,"Pasir Ris, Singapore",1.3784354,103.9493859,4.5,2,,,run club,"Pasir Ris, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Pasir Ris Park Mangrove Boardwalk,ChIJebER37A92jERTCNO07FykGo,"60 Pasir Ris Dr 3, Singapore 519497",1.3778816,103.9524912,4.6,378,,,run club,"Pasir Ris, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Pasir Ris Carpark F,ChIJF5SK08A92jERa1xhKQORLqs,"133 Pasir Ris Rd, Singapore 519149",1.3843563,103.9426012,4.5,28,,,run club,"Pasir Ris, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Marsiling Community Club,ChIJq6qquv8S2jERFxNiPdcRSiY,"100 Admiralty Rd, Singapore 739980",1.4408695,103.7737248,4.1,575,,6269 6768,run club,"Woodlands, Singapore",Others,WOODLANDS,9184.241848443537,70416.0,False,True,True,Local
Woodlands Galaxy Community Club,ChIJH8K10p8T2jERZ1EVYVpGL8c,"31 Woodlands Ave 6, Singapore 738991",1.4390853,103.8026836,4.3,987,,6366 2218,run club,"Woodlands, Singapore",Others,MANDAI,0.0,0.0,False,True,True,Local
Canberra Community Club,ChIJFwBnxn0T2jERFDDiOhsMo_U,"2 Sembawang Cres, #01-01, Singapore 757632",1.4449347,103.8197721,4.1,1044,,6755 6369,run club,"Sembawang, Singapore",Others,SEMBAWANG,9856.022017546808,29749.0,False,True,True,Local
"Red Dynasty Paintball Park (Orchid Country Club, Yishun)",ChIJU36Xi5MQ2jERqBNCfY0amGY,"1 Orchid Club Road (Opposite (on the right when entering OCC, the guard house, Singapore 769162",1.4126256,103.8445853,4.9,1321,http://www.paintball.com.sg/,6659 4782,run club,"Yishun, Singapore",Others,YISHUN,9019.018663760686,65153.0,True,True,True,Local
Bishan parkrun,ChIJVwhkrgYX2jERROVcFRNk_ag,"Bishan-Ang Mo Kio Park, 1380 Ang Mo Kio Ave 1, Singapore 569931",1.3608105,103.850295,5.0,12,https://www.parkrun.sg/bishan/,,run club,"Ang Mo Kio, Singapore",Others,BISHAN,12483.410944381014,24524.0,True,False,True,Local
Kebun Baru Community Club,ChIJq6qqmoIZ2jER48d5nbUw7hA,"216 Ang Mo Kio Ave 4, Singapore 569897",1.3730489,103.8375807,4.3,797,https://www.onepa.gov.sg/cc/kebun-baru-cc,6457 7379,run club,"Ang Mo Kio, Singapore",Others,ANG MO KIO,9398.25493644068,47200.0,True,True,True,Local
Bishan Sports Centre Sheltered Carpark (Table Tennis),ChIJe8U2XW0X2jERuQHqruy6eqQ,"5 Bishan St 14, Bishan ActiveSG Sports Hall, Singapore 579783",1.3558491,103.8508425,4.5,11,,,run club,"Ang Mo Kio, Singapore",Others,BISHAN,12483.410944381014,24524.0,False,False,True,Local
Toa Payoh Sensory Park,ChIJq_PqmmUX2jER3ERXUQ2FTyw,"Lor. 5 Toa Payoh, Singapore",1.3351968,103.8528848,3.9,240,,,run club,"Toa Payoh, Singapore",Others,TOA PAYOH,10071.888371896875,35569.0,False,False,True,Local
The Serangoon Community Club,ChIJ53wZNFEW2jERdlyymTEEgn0,"10 Serangoon North Ave. 2, Singapore 555877",1.370095,103.8739817,4.2,1078,,6285 8833,run club,"Serangoon, Singapore",Others,SERANGOON,12015.227503718394,32272.0,False,True,True,Local
Braddell Heights Community Club,ChIJV-vzmikX2jERtLf26OLoYN8,"50 Serangoon Ave 2, #01-02, Singapore 556129",1.3517585,103.870424,4.2,53,,6288 1258,run club,"Serangoon, Singapore",Others,SERANGOON,12015.227503718394,32272.0,False,True,True,Local
Gardens by the Nim,ChIJr0tmP_kX2jERa9RpOP_FRPo,"34 Nim Terrace, Singapore 804397",1.3787202,103.8637289,4.8,4,https://www.nparks.gov.sg/contact-us,,run club,"Serangoon, Singapore",Others,SERANGOON,12015.227503718394,32272.0,True,False,True,Local
Ci Yuan Community Club,ChIJWzXCpUUW2jERt2u2OJN48A8,"51 Hougang Ave 9, Singapore 538776",1.3753132,103.8830423,4.2,3383,,6386 3717,run club,"Hougang, Singapore",Others,SENGKANG,10549.841220784238,72478.0,False,True,True,Local
Punggol 21 Community Club,ChIJrWIzRwIW2jERGPDNu6ftpCg,"80 Punggol Fld, #01-01, Singapore 828815",1.3934992,103.9135328,4.2,1088,https://www.facebook.com/share/1CHVuaKxnZ/?mibextid=wwXIfr,6312 0508,run club,"Punggol, Singapore",Others,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Punggol Community Club,ChIJxZko9l0X2jERxiYyThifaTs,"3 Hougang Ave 6, Singapore 538808",1.3741731,103.8920413,4.3,77,https://www.onepa.gov.sg/cc/punggol-cc,6387 1833,run club,"Punggol, Singapore",Others,HOUGANG,10153.063186096142,65133.0,True,True,True,Local
Dog Run @ Punggol Waterway Park,ChIJS2H_43QV2jERrkV4OxdGRyA,"Punggol waterway park, Singapore 821313",1.4119583,103.9018672,4.1,36,,,run club,"Punggol, Singapore",Others,PUNGGOL,10475.132530236871,51758.0,False,False,True,Local
Punggol Gardens Residents' Committee,ChIJvfL9u_g92jER50-q3zQ6g_A,"163A Punggol Central, #01-177 Punggol Gardens, Singapore 821163",1.395511,103.9140679,4.5,8,https://www.onepa.gov.sg/rc/punggol-gardens-rc,,run club,"Punggol, Singapore",Others,PUNGGOL,10475.132530236871,51758.0,True,False,True,Local
Sengkang Community Club,ChIJRVcadg0W2jERQLUnN_6QBCw,"2 Sengkang Square, #01-01, Singapore 545025",1.3927683,103.8940302,4.2,1516,,6312 5400,run club,"Sengkang, Singapore",Others,SENGKANG,10549.841220784238,72478.0,False,True,True,Local
Buangkok Community Club,ChIJIdwUCbIX2jER8aXD-W7o8cQ,Singapore 544692,1.3824128,103.8926877,3.6,45,http://onepa.gov.sg/cc/buangkok-cc,6830 2340,run club,"Sengkang, Singapore",Others,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
Nike Unite Store - IMM,ChIJ9bEj2g0Q2jER0_B4YWaCsBA,"2 Jurong East Street 21, #02 - 50 IMM Building, Singapore 609601",1.3345514,103.7465087,4.4,1436,https://www.nike.com/sg/retail/s/nike-factory-store-imm?cp=72178864724_seo_&y_source=1_MTgyNDA0NDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,6896 2694,run club,"Jurong East, Singapore",Others,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
Nanyang Community Club,ChIJD_-PvpkP2jERktfCAIHvzXg,"60 Jurong West Street 91, Singapore 649040",1.3423866,103.6922819,4.3,1136,https://www.onepa.gov.sg/,6791 0395,run club,"Jurong West, Singapore",Others,JURONG WEST,9632.399985216842,74409.0,True,True,True,Local
Bukit Panjang Community Garden,ChIJncVYCggR2jER6ksrmuJgvpU,"210 Petir Rd, Block 210, Singapore 670210",1.3739006,103.7765232,4.3,9,https://www.nparks.gov.sg/contact-us,,run club,"Bukit Batok, Singapore",Others,BUKIT PANJANG,10223.16462037638,38525.0,True,False,True,Local
Limbang Park,ChIJ7WfiXu4R2jERSN3bZdGEu6Y,"784 Choa Chu Kang Dr, Singapore 680784",1.3904711,103.7446489,4.2,425,,,run club,"Choa Chu Kang, Singapore",Others,CHOA CHU KANG,10535.758835482462,52657.0,False,False,True,Local
Choa Chu Kang Park,ChIJRzglD-wR2jERgCmyEeAecXI,"Choa Chu Kang Dr, Singapore 688845",1.3874864,103.7474293,4.3,1838,https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/choa-chu-kang-park,1800 471 7300,run club,"Choa Chu Kang, Singapore",Others,CHOA CHU KANG,10535.758835482462,52657.0,True,True,True,Local
Ngee Ann Alumni Association,ChIJ9clPpIAQ2jERRrDyDVd8L_c,"535B Clementi Rd, Blk 75 Ngee Ann Polytechnic, Singapore 599492",1.3309812,103.7754071,3.7,13,http://www.naa.org.sg/,8033 8353,run club,"Clementi, Singapore",Others,BUKIT TIMAH,15710.218884329815,20472.0,True,True,True,Local
Tiong Bahru Park,ChIJpwd8kn8Z2jERptmG8rTWrsI,"1 Henderson Rd, Singapore 159561",1.2869819,103.8247631,4.4,897,,,run club,"Tiong Bahru, Singapore",Others,RIVER VALLEY,15695.421208530806,3376.0,False,False,True,Local
Sri Siva Durga Temple,ChIJ3waWx3gX2jER1ewFTLu_zsk,"8 Potong Pasir Ave 2, Singapore 358362",1.331824,103.8666227,4.7,691,http://sivadurga.com/,6284 1898,run club,"Potong Pasir, Singapore",Others,TOA PAYOH,10071.888371896875,35569.0,True,True,True,Local
Temporary Marine Parade Community Club,ChIJ9-fAGQAZ2jERU-lS3Xe5kMo,"Block 67 Marine Dr, #01-222, Singapore 440067",1.3044467,103.9097475,0.0,0,,6346 4900,run club,"Marine Parade, Singapore",Others,MARINE PARADE,12828.006335837315,13179.0,False,True,False,Local
Dog Run @ Pasir Ris Park,ChIJ7bZAQRw92jERFS8aXVc3blE,"125 Pasir Ris Rd, Singapore 519121",1.3867936,103.9420832,3.9,24,,,run club,"Pasir Ris Park, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Pasir Ris Park Area 4,ChIJWabVXsE92jER5C9NjLIWONI,"125 Pasir Ris Rd, Singapore 519121 Pasir Ris Rd, Singapore 519121",1.386738,103.9423035,4.5,334,,,run club,"Pasir Ris Park, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Pasir Ris Park Connector,ChIJPaCM_rc92jERV8tCJVqWweM,"201 Pasir Ris Rd, Singapore 519147 Pasir Ris Rd, Singapore 519147",1.3819941,103.9494825,4.7,56,https://www.nparks.gov.sg/gardens-parks-and-nature/park-connector-network/pasir-ris-pc,,run club,"Pasir Ris Park, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,True,False,True,Local
Campsite 1 @ Pasir Ris Park,ChIJRxbRPrU92jER9U4a_rBMjI4,"159T Jln. Loyang Besar, Singapore 506927",1.3803351,103.9596105,4.5,33,http://www.nparks.gov.sg/,,run club,"Pasir Ris Park, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,True,False,True,Local
Al Capone's Changi Civil Service Club,ChIJkfnoZBA92jERaKWzokgWl2c,"2 Netheravon Rd, Singapore 508503",1.3914938,103.9857633,4.5,111,http://www.alcaponesg.com/,8750 8781,run club,"Changi Village, Singapore",Others,CHANGI,0.0,0.0,True,True,True,Local
Lower Seletar Reservoir Park,ChIJ____rBoU2jERyE5AP5-iwrc,"Yishun Ave 1, Lower Seletar Reservoir Park, Singapore 769139",1.4101641,103.8324319,4.5,2452,,1800 471 7300,run club,"Pulau Seletar, Singapore",Others,YISHUN,9019.018663760686,65153.0,False,True,True,Local
Upper Seletar Reservoir Park,ChIJcRNpHFwR2jERYHKod6yVMM0,"Mandai Rd Track 7, Singapore",1.3998531,103.8069379,4.6,1389,,,run club,"Pulau Seletar, Singapore",Others,MANDAI,0.0,0.0,False,False,True,Local
Tanglin Arts Studio,ChIJPWu1u5kQ2jERWvXXU6lV4Qc,"22 Camden Park, Hollandse Club, Singapore 299814",1.330031,103.816455,4.8,69,http://www.tanglinartsstudio.com/,8123 6770,dance studio,Singapore,Fitness Studio,NOVENA,12399.320787338742,15038.0,True,True,True,General
ACTFA School of Dance & Performing Arts,ChIJ0bOevNYb2jERwrXOCU4JwYM,"66B Racecourse Rd, Singapore 218570, Singapore 669569",1.3086521,103.8512435,4.0,12,http://www.actfa.com/,8157 7733,dance studio,"Little India, Singapore",Fitness Studio,ROCHOR,0.0,0.0,True,True,True,Local
Lindance Arts Studio (Dhoby Ghaut),ChIJa1uSaAAZ2jERsp4rKGFGhu4,"1 Selegie Rd, #03-04 GR.iD Mall, Singapore 188306",1.3001295,103.8490609,5.0,1,,8161 5626,dance studio,"Little India, Singapore",Fitness Studio,MUSEUM,0.0,0.0,False,True,True,Local
ART AND ARTIST Indian classical School of fine arts(ANASFA) Tampines,ChIJZ11Cu0k92jERYA4fJyMAJ7E,"01 Tampines Central 6, #08 5, Singapore 529482",1.353279,103.9418625,4.5,13,https://www.anasfa.com/,9653 0553,dance studio,"Tampines, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Art and Artist School of fine arts (ANASFA) Indian Classical Music and Dance school - Wisteria Mall Yishun,ChIJQWcbFMYV2jERw9ImhSUvNGQ,"598 Yishun Ring Rd, B1-09 Wisteria Mall, Singapore 768698",1.4178819,103.8413551,5.0,1,https://anasfa.com/,9653 0553,dance studio,"Yishun, Singapore",Fitness Studio,YISHUN,9019.018663760686,65153.0,True,True,True,Local
The Little Arts Academy Campus I,ChIJ1ZAIkrwZ2jERzdUhlBcZxm0,"930 Yishun Ave 2, #03-38, Singapore 769098",1.4292459,103.8360894,4.3,9,http://www.thelittleartsacademy.sg/,6513 3013,dance studio,"Yishun, Singapore",Fitness Studio,YISHUN,9019.018663760686,65153.0,True,True,True,Local
TruDance Punggol Park CC (Hougang),ChIJF0BfTTkW2jERNXmQtfzzfK8,"458 Hougang Ave 10, Singapore 530458",1.3777299,103.8962691,3.0,2,http://www.trudance.com/,9875 4458,dance studio,"Hougang, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,True,True,True,Local
Distinct Creative Arts,ChIJR2zilo4X2jERyrSY01n-TFs,"206 Hougang St 21, Singapore 530206",1.3584053,103.8853847,0.0,0,https://www.distinctcreativearts.com.sg/,8157 2184,dance studio,"Hougang, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,True,True,False,Local
Sarva Fine Arts - Sengkang,ChIJ25279VUX2jERUl2EesHD2-A,"10 Sengkang Central (Next to Buangkok MRT; beneath, Grand Mall, Singapore 545061",1.3822924,103.8928309,4.8,5,https://sarvafinearts.com/,8509 4123,dance studio,"Sengkang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
"Sakthi Fine Arts, Sengkang",ChIJhTVwzWIX2jERMTWUosR9h4c,"180C Rivervale Cres, #01-367, Singapore 543180",1.3895416,103.9096411,3.0,2,https://sakthifinearts.com/,8117 9571,dance studio,"Sengkang, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Liberal Music & Arts School (Jurong West),ChIJK_KVLXMZ2jERKKIIjf0sLCs,"Blk 492 Jurong West Street 41, #01-10, Singapore 640492",1.3492641,103.7254171,4.5,33,https://liberalmusicschool.com/,6562 5661,dance studio,"Jurong East, Singapore",Fitness Studio,TENGAH,0.0,0.0,True,True,True,Local
Seetharam Arts (Bharatanatyam & Carnatic Vocal Class),ChIJ14Z-pZ4P2jERPu2YhB_6vJo,"428 Jurong West Ave 1, #01-244, Singapore 640428",1.351602,103.7253679,4.9,51,http://www.seetharamarts.com/,8498 2829,dance studio,"Jurong West, Singapore",Fitness Studio,TENGAH,0.0,0.0,True,True,True,Local
Attitude Performing Arts Studio,ChIJ3dARAokQ2jERdgrbEnrSTG8,"1 Jalan Anak Bukit, #01-29, Singapore 588998",1.3390906,103.7787333,4.3,52,https://attitudearts.com/,6467 9738,dance studio,"Bukit Batok, Singapore",Fitness Studio,BUKIT TIMAH,15710.218884329815,20472.0,True,True,True,Local
Liberal Music & Arts School (Bukit Batok),ChIJ0-8ZS_0R2jERbsTcbQm3gOs,"4 Bukit Batok Street 41, #01-83 Le Quest Shopping Mall, Singapore 657991",1.3564739,103.7406716,4.8,31,http://www.liberalmusicschool.com/,6258 5661,dance studio,"Bukit Batok, Singapore",Fitness Studio,TENGAH,0.0,0.0,True,True,True,Local
"Akshara Arts - Dance Classes, Singapore",ChIJ5b9zv1kR2jERChqyCLfej5I,"Bukit Batok East Ave 3, Singapore 659921",1.3515299,103.757223,0.0,0,,9452 4075,dance studio,"Bukit Batok, Singapore",Fitness Studio,BUKIT BATOK,10063.376106008258,47468.0,False,True,False,Local
