name,place_id,formatted_address,latitude,longitude,rating,user_ratings_total,website,phone_number,search_query,search_location,category,planning_area,weighted_average_income,total_households,has_website,has_phone,has_rating,search_coverage
Yio Chu Kang ActiveSG Gym,ChIJ6QxOt-oW2jERzmxWitxvwMM,"200 Ang Mo Kio Ave 9, Singapore 569770",1.3822319,103.845925,4.1,529,https://www.activesgcircle.gov.sg/facilities/yio-chu-kang-sport-centre,6482 4980,fitness_center,"Ang Mo Kio, Singapore",Fitness Studio,ANG MO KIO,9398.25493644068,47200.0,True,True,True,Local
The Gym Pod @ Techplace 1,ChIJsYkheigX2jERfNODNY1WMcI,"Techplace 1, 4008 Ang Mo Kio Ave 10, Singapore 569625",1.3599893,103.8564354,4.0,16,,,fitness_center,"Ang Mo Kio, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,False,False,True,Local
Ang Mo Kio Community Centre,ChIJezqw494W2jERiMgKkfS_nVc,"795 Ang Mo Kio Ave 1, Singapore 569976",1.3668579,103.8407909,4.1,387,https://www.onepa.gov.sg/cc/ang-mo-kio-cc,6452 9644,fitness_center,"Ang Mo Kio, Singapore",Fitness Studio,ANG MO KIO,9398.25493644068,47200.0,True,True,True,Local
Align Studio,ChIJAQCni3IZ2jERekYLingc21I,"Blk 342 Ang Mo Kio Ave 1, #03-1561, Singapore 560342",1.3645167,103.8486481,4.8,103,http://www.alignstudio.sg/,8363 6133,fitness_center,"Ang Mo Kio, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Anytime Fitness Bishan,ChIJJdP7KgAX2jERP-xQRtEg3I0,"505 Bishan St.11, #01-438, Singapore 570505",1.348919,103.8486397,4.4,50,https://www.anytimefitness.sg/,8785 8656,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
BGA Inclusive Fitness,ChIJUZz3m0UX2jER4na7CoWnDbc,"Blk 215 Bishan St. 23, B1-203, Singapore 570215",1.3571547,103.8488444,4.9,34,https://bgainclusivefitness.com/,9734 8417,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
24/7 FITNESS Bishan CC,ChIJbTWmABQX2jERz6n2a0XQiRg,"51 Bishan St. 13, #04-01 to #04-02 Bishan Community Club, Singapore 579799",1.3496216,103.8507951,4.0,233,https://sg.247.fitness/gyms/bishan/,9639 5911,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Bishan ActiveSG Gym,ChIJx7bZHBoX2jERS9oqStWZsAE,"5 Bishan St 14, Singapore 579783",1.3553847,103.8514099,4.2,195,https://www.myactivesg.com/facilities/bishan-sports-hall,6353 9238,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
IGYM@BISHAN,ChIJ7UqTnWgX2jERLw3L52Nz908,"272 Bishan Street 24, B1-228, Singapore 570272",1.3563604,103.8427322,4.5,63,http://www.igym.sg/,9050 5288,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Ark Grit Bishan,ChIJuTLscSwX2jERti7KJzoMuIg,"223 Bishan St. 23, B1-145, Singapore 570223",1.3585241,103.8482064,4.5,19,http://arkgrit.com/,8044 7422,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Ark Pod Bishan,ChIJzUNSt7cX2jER3NKU0Fu_NgY,"220 Bishan St. 23, B1-189, Singapore 570220",1.3575209,103.8488443,4.4,20,https://arkpod.sg/,8952 5356,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
A GYM,ChIJ45U0EzYV2jERcm9MnSYHwsI,"Blk 237 Bishan Street 22, B1-176, Singapore 570237",1.3594434,103.84713,4.9,59,http://www.agym.sg/,8030 3066,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Bishan ActiveSG Sports Centre,ChIJCX6pHhoX2jERDmIqgb3RhuY,"5 Bishan St 14, Singapore 579783",1.3555048,103.8509503,4.1,14,https://www.myactivesg.com/facilities/bishan-sports-centre,6352 6631,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Anytime Fitness New Upper Thomson,ChIJYarrYVgX2jERMIL70Z9Xgxg,"246S Upper Thomson Rd, New Upper Thomson, Central, Singapore 574370",1.3539822,103.8341407,4.8,327,https://www.anytimefitness.sg/gyms/sg-0069/new-upper-thomson-central-singapore-s574370/,8855 0955,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Anytime Fitness Marymount CC,ChIJhc1QGDEX2jERLJgFDgRkC0k,"191 Sin Ming Avenue #03-01, Marymount Community Club, Singapore 575738",1.3613508,103.8415829,4.0,89,https://www.anytimefitness.sg/gyms/sg-0012/marymount-community-club-south-west-575738/,9863 5657,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
BFT Upper Thomson,ChIJgyfwNbUX2jERIICXtVTyUWc,"Unit #01-01, 59 Jln Pemimpin, Singapore 577218",1.3512732,103.8425757,4.9,166,https://bodyfittraining.com/,9177 8702,fitness_center,"Bishan, Singapore",BFT,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Fitness corner - Blk 119 Bishan,ChIJ8Q5RoM0X2jERqC4hRTpqQqY,"119 Bishan St 12, Block 119, Singapore 570119",1.347259,103.850475,3.0,1,,9642 6815,fitness_center,"Bishan, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,False,True,True,Local
Block 105 Fitness Corner,ChIJJ4SPbAAX2jERIxHyY08ochA,"Bishan St 12, Block 105, Singapore 570105",1.34601,103.8472321,5.0,1,,,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,False,False,True,Local
Fitstop Upper Thomson,ChIJQcAuLgEX2jERPqu0h4qTSaY,"183 Upper Thomson Rd, Singapore 574332",1.3510245,103.835561,4.8,40,https://fitstop.com/30-days-149-sg,8053 1254,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
ActiveSG Gym @ Toa Payoh,ChIJp2mwDgAX2jERAiKxPDF1R5U,"127a Lor 1 Toa Payoh, Singapore 319899",1.3376708,103.8448689,4.0,63,https://www.activesgcircle.gov.sg/facilities/activesg-gym-toa-payoh,,fitness_center,"Toa Payoh, Singapore",Fitness Studio,NOVENA,12399.320787338742,15038.0,True,False,True,Local
BFT Toa Payoh,ChIJESvy08EX2jERIeS58_n3AY8,"190 Lor 6 Toa Payoh, #03-512, Singapore 310190",1.3329648,103.8486276,5.0,28,https://www.bodyfittraining.com/club/toa-payoh,8833 5508,fitness_center,"Toa Payoh, Singapore",BFT,NOVENA,12399.320787338742,15038.0,True,True,True,Local
Snap Fitness 600 Toa Payoh,ChIJsyhrpncX2jERs9f1kSHvoDM,"600 Lor 4 Toa Payoh, #03-01/01A, Singapore 319515",1.334008,103.8510202,5.0,325,https://www.snapfitness.com/sg/gyms/600-toapayoh,8382 8792,fitness_center,"Toa Payoh, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,True,True,True,Local
SAFRA EnergyOne (SAFRA Toa Payoh),ChIJeYuea2MX2jERrMl-gUqhKxk,"293 Lor 6 Toa Payoh, SAFRA, Singapore 319387",1.3302726,103.854705,4.6,172,https://www.safra.sg/,6355 4560,fitness_center,"Toa Payoh, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,True,True,True,Local
GoFit Toa Payoh,ChIJTUSwsfIX2jERsFxfTqnA6aA,"163 Lor 1 Toa Payoh, #01-1012, Singapore 310163",1.3320706,103.8440377,4.9,265,https://www.gofit-gym.com/sg/gym/toa-payoh/,8357 1474,fitness_center,"Toa Payoh, Singapore",Fitness Studio,NOVENA,12399.320787338742,15038.0,True,True,True,Local
The Gym Pod @ 8 Lorong 7 Toa Payoh,ChIJC-IkhnAX2jER3GwSmhelew8,"Blk 8 Lor 7 Toa Payoh, #01-350, Singapore 310008",1.3374709,103.8568163,5.0,2,,,fitness_center,"Toa Payoh, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,False,False,True,Local
Anytime Fitness Toa Payoh,ChIJl4s9zmYX2jERFtUlClUSEuU,"190 Lor 6 Toa Payoh, #02-516 Above KFC, Singapore 310190",1.333059,103.8494186,4.5,371,https://www.anytimefitness.sg/gyms/sg-0017/singapore-central-singapore-310190/,8379 8092,fitness_center,"Toa Payoh, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,True,True,True,Local
The Gym Pod @ Kim Keat Toa Payoh,ChIJYyJcOcUX2jERi7A5k5kijCg,"194 Kim Keat Ave, Singapore 310194",1.3310471,103.8582013,4.5,4,https://www.thegympod.com/gym-at-toa-payoh-kim-keat/,,fitness_center,"Toa Payoh, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,True,False,True,Local
ActiveSG Gym at Toa Payoh West CC,ChIJ90qGjPUX2jERl3zUPR4pRqU,"200 Lor 2 Toa Payoh, Level 3 WEST COMMUNITY CLUB, Singapore 319642",1.3351832,103.8451661,3.2,91,https://www.activesgcircle.gov.sg/facilities/activesg-gym-toa-payoh-west-community-centre,6259 2916,fitness_center,"Toa Payoh, Singapore",Fitness Studio,NOVENA,12399.320787338742,15038.0,True,True,True,Local
Fitness Corner beside Blk 25,ChIJYcUjAgAX2jERWodSabZlREc,"25 Lor 8 Toa Payoh, Singapore 319263",1.333795,103.856823,5.0,1,,,fitness_center,"Toa Payoh, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,False,False,True,Local
Snap Fitness Potong Pasir,ChIJJ6koUkgX2jERL2MPqcXoB04,"51 Upper Serangoon Rd, #01-38 The Poiz Centre, Singapore 347697",1.3312349,103.8681859,5.0,177,https://www.snapfitness.com/sg/gyms/potong-pasir,6973 6636,fitness_center,"Toa Payoh, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,True,True,True,Local
Blk 23 Gym and Fitness corner,ChIJ03RY73wX2jERS1ugix8Su3U,"23 Toa Payoh E, Singapore 310023",1.3345102,103.8576012,4.0,2,,,fitness_center,"Toa Payoh, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,False,False,True,Local
Fitness Corner near Blk 174,ChIJ19wDEAAX2jERHmZmBSYTsIs,"174 Lor 1 Toa Payoh, Singapore 310174",1.3307197,103.8418873,0.0,0,,,fitness_center,"Toa Payoh, Singapore",Fitness Studio,NOVENA,12399.320787338742,15038.0,False,False,False,Local
Strength Masters Gym Tai Seng,ChIJrVtmE3EX2jERL7yjBOBV8C4,"3 Irving Rd, #01-15 Tai Seng Centre, Singapore 369522",1.3357584,103.887198,4.8,83,https://strengthmastersgym.com/,8774 8174,fitness_center,"Toa Payoh, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
ActiveSG Gym @ Serangoon Central,ChIJW1JhFgAX2jERTfUahNXk8rI,"264 Serangoon Central, Singapore 550264",1.3520076,103.8721721,2.8,8,https://www.activesgcircle.gov.sg/facilities/activesg-gym-serangoon-central,6384 9639,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
Anytime Fitness Upper Serangoon,ChIJ6d4AMroX2jER54_heOkVACQ,"780 Upper Serangoon Rd, #01-04/05/06, Singapore 534649",1.3545603,103.8792847,4.9,230,https://www.anytimefitness.sg/gyms/sg-0146/district-19-central-singapore-534626/,8040 6998,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
IGYM@SERANGOON,ChIJH4Cu3EoX2jERb7AkcxWFod0,"756 Upper Serangoon Rd, #02-02 Upper Serangoon Shopping Centre, Singapore 534626",1.3535728,103.8788371,4.2,56,http://www.igym.sg/,9050 5288,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
The Gym Pod @ 315 Serangoon Avenue 2,ChIJp9sFxkkX2jERAX9Cu5AhdsY,"Blk 315 Serangoon Ave 2, Singapore 550315",1.3529896,103.8661021,5.0,2,http://thegympod.com/,,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,False,True,Local
Contours Express Women's Gym Serangoon,ChIJ85I0M6YX2jERtXJVh1z2YrU,"253 Serangoon Central Dr, #02-227, Singapore 550253",1.3536564,103.870828,4.6,44,http://www.contoursexpress.com.sg/,6287 7977,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
Anytime Fitness NEX,ChIJIV3T6qYX2jERA8evjvZnH64,"23 Serangoon Central, #04-73/74/75 nex Serangoon Central Central Singapore, 23 Serangoon Central, #73 - 75, Singapore 556083",1.3509467,103.8724044,3.1,297,http://www.anytimefitness.sg/gyms/SG-0010/singapore-central-singapore-556083,6555 3400,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
The Right Fit,ChIJCzuogAMX2jERVDdKL7RAFLs,"32 Jln Kelulut, Singapore 809049",1.3835596,103.8753696,4.9,127,http://www.therightfit.com.sg/,9487 5094,fitness_center,"Serangoon, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
Ark Grit Serangoon North,ChIJCX6VwD8X2jERs7JS6b_P_fk,"534 Serangoon North Ave 4, B1-207, Singapore 550534",1.3742658,103.8745082,3.6,19,https://arkgrit.com/,8044 7422,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
Serangoon Sport Centre,ChIJR6iZ2a4X2jERkGHpTc9ajKA,"35 Yio Chu Kang Rd, Singapore 545552",1.3570514,103.8746748,4.6,5,https://www.myactivesg.com/facilities/serangoon-sports-centre,6288 4606,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
Blk 146 Fitness Corner,ChIJTX6CGlQW2jERQ6mplR9Ij9k,Singapore,1.3680374,103.8729095,4.0,1,,,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,False,False,True,Local
Anytime Fitness Hwi Yoh CC,ChIJJwWbiVkW2jER4pUkhfUQhV0,"23 Serangoon North Ave 4, #01-01 Hwi Yoh Community Centre, Singapore 555857",1.374403,103.8736728,3.3,39,https://www.anytimefitness.sg/gyms/sg-0004/hwi-yoh-north-east-555857/,8363 5076,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
Athletic Chamber,ChIJP4AJKvwX2jERetyg7DXEAE8,"1020 Upper Serangoon Rd, Singapore 534758",1.362854,103.888291,5.0,112,https://theathleticchamber.com/,9051 9165,fitness_center,"Serangoon, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,True,True,True,Local
Pilates Fitness (Serangoon),ChIJLbsw1f8W2jERntJtkdpd5ZM,"85A Serangoon Garden Way, Singapore 555981",1.3639341,103.8649061,4.7,369,http://www.pilatesfitness.com.sg/,9184 7622,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
24/7 FITNESS Ci Yuan CC (Hougang),ChIJ4YS8mZEX2jERB1Mv_NOg-v8,"51 Hougang Ave 9, #04-01 Ci Yuan Community Centre, Singapore 538776",1.3751563,103.8829581,4.7,120,https://sg.247.fitness/gyms/ciyuancc/,9615 4919,fitness_center,"Hougang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
Anytime Fitness Hougang CC,ChIJ6fHsV-oX2jERFYmqUjxu2vA,"35 Hougang Ave 3, #02-01, Singapore 538840",1.3646875,103.8925046,4.6,88,https://www.anytimefitness.sg/gyms/sg-0081/hougang-cc-north-west-538840/,8858 8213,fitness_center,"Hougang, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,True,True,True,Local
The Gym Pod @ Hougang RiverCourt,ChIJ3ZvU8sgX2jER_GRcTllFH2s,"377 Hougang St. 32, #01-24, Singapore 530377",1.3626345,103.8943795,4.6,5,https://www.thegympod.com/,,fitness_center,"Hougang, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,True,False,True,Local
Ark Grit Hougang,ChIJ8SaPjqsX2jERGBaXbP9CZjk,"423 Hougang Ave 6, B1-105, Singapore 530423",1.3744057,103.8942715,3.9,29,http://arkgrit.com/,8044 7422,fitness_center,"Hougang, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,True,True,True,Local
Anytime Fitness Hougang Central,ChIJuWZImXgX2jERKrkNceOpg4Q,"1187 Upper Serangoon Rd, B1-01 Midtown Residences (The Midtown Residences), Singapore 533971",1.370636,103.8952602,4.4,155,https://www.anytimefitness.sg/gyms/sg-0074/hougang-central-central-singapore-533971/,8116 5460,fitness_center,"Hougang, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,True,True,True,Local
Anytime Fitness Buangkok,ChIJrbVjGUEW2jERcka-oARsD2k,"21 Hougang St 51, #02-13A Hougang Green Shopping Mall, Singapore 538719",1.379523,103.8875891,4.1,99,https://www.anytimefitness.sg/gyms/sg-0046/singapore-central-singapore-538719/,8555 3059,fitness_center,"Hougang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
Bluegym@Pelikat,ChIJxRX5c7cX2jERlu-LuSs-W14,"183 Jln Pelikat, #B1-38, Singapore 537643",1.3549799,103.8874335,5.0,111,https://www.facebook.com/bluegymsg?mibextid=ZbWKwL,9724 4995,fitness_center,"Hougang, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,True,True,True,Local
Blk 923 Fitness Corner,ChIJXYERTsQX2jERn0hq-HaOAA4,"923 Hougang Ave 9, Block 923, Singapore 530923",1.3763528,103.8828483,5.0,1,,,fitness_center,"Hougang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,False,False,True,Local
Anytime Fitness Kovan,ChIJk4DuSrQX2jEREXTna9XgYf0,"JForte Sportainment Centre, 50 Hougang Ave 1, Level 2, Singapore 538885",1.3603335,103.8881005,3.6,106,https://www.anytimefitness.sg/gyms/SG-0044/singapore-north-east/,6280 8800,fitness_center,"Hougang, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,True,True,True,Local
EXTREMER GYM PTE. LTD.,ChIJHd9Urq4X2jERYhBv0nUcXok,"116 Yio Chu Kang Rd, Singapore 545582",1.3586181,103.8744621,4.9,87,http://www.extremergym.sg/,8484 7729,fitness_center,"Hougang, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
Fitness Corner,ChIJKW_-GAAX2jERt4rMzQ4LpGM,"548 Hougang St 51, Singapore 530548",1.37962,103.8909293,4.0,1,,,fitness_center,"Hougang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,False,False,True,Local
BFT Kovan,ChIJ29fVBc8X2jER-9mNQfYfxUA,"756 Upper Serangoon Rd, Sireh Pl, #01-01 along, Singapore 534626",1.3539155,103.8787633,4.6,34,https://bodyfittraining.com/club/kovan,8793 4836,fitness_center,"Hougang, Singapore",BFT,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
Fitness Corner at Blk 707,ChIJyy-BXAAX2jERn61I73T2dPE,"707 Hougang Ave 2, Block 707, Singapore 530707",1.3663035,103.8886681,3.0,1,,,fitness_center,"Hougang, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,False,False,True,Local
Serangoon PCN Fitness Corner,ChIJpYk-FZQX2jERzTflLj0TYs8,"Opposite, blk 321 Hougang Ave 7, Singapore",1.3671571,103.8993835,5.0,1,https://pcn.nparks.gov.sg/the-pcn-experience/glossary/,,fitness_center,"Hougang, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,True,False,True,Local
Dennis Gym Hq,ChIJh1urXnUX2jERj3H3m1AW9Vk,"30 Tai Seng St, #08 04A, Singapore 534013",1.3343346,103.8895478,4.5,63,http://www.dennisgym.net/,8543 2903,fitness_center,"Hougang, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
BFT Punggol Oasis,ChIJGcNdPv8V2jERBCusNDqc3Ig,"681 Punggol Dr., #04-02/03 Oasis Terrace, Singapore 820681",1.4024701,103.9128724,5.0,216,https://www.bodyfittraining.com/club/punggol-oasis,8043 6968,fitness_center,"Punggol, Singapore",BFT,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
EnergyOne Gym (SAFRA Punggol),ChIJ55MsdwAV2jERQmF0wbrVbNc,"9 Sentul Cres, Singapore 828654",1.410329,103.9062889,4.5,45,https://www.safra.sg/,6585 8781,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Anytime Fitness Punggol Oasis,ChIJ0WGfusoV2jERr0ckx5YWCKE,"681 Punggol Dr., #01-16 Oasis Terraces, Singapore 820681",1.4031154,103.9132209,4.6,432,https://www.anytimefitness.sg/gyms/SG-0051/punggol-oasis-north-west-820681/,8869 6622,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
WAO Fitness Punggol,ChIJTYvU-DM92jERoSO6r41FXJg,"50 Punggol E, Singapore 828824",1.3935776,103.9177542,5.0,4,https://waofitness.sg/,8825 4066,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Anytime Fitness NorthShore Plaza,ChIJaWMJXL8V2jERg_rRiGNOT0w,"Northshore Plaza 1, Northshore Dr, #01-23 407, Singapore 821407",1.4171246,103.9017228,4.6,138,https://www.anytimefitness.sg/gyms/sg-0089/singapore-north-east-820407/,9789 0337,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
BFT Punggol Coast,ChIJuZWCcAAV2jERPSQf4vqe_1w,"98 Punggol Wy, #01-228/229, Singapore 829857",1.4149057,103.9127508,5.0,1,https://www.instagram.com/bft__punggolcoast,8361 0204,fitness_center,"Punggol, Singapore",BFT,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Anytime Fitness Punggol Waterway,ChIJB7KUBAA92jERtAZSI-H5esU,"Blk 654A Punggol Dr., #01-09 Waterway Sunrise II, Singapore 821654",1.3969298,103.9212243,4.7,31,https://www.anytimefitness.sg/gyms/sg-0087/punggol-north-east-821654/,9669 2102,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Punggol Calisthenics Ground,ChIJk2YkJYcV2jERs_FmR_0feyE,"10A Punggol Pl, Singapore 829899",1.4069736,103.903373,5.0,4,,,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,False,False,True,Local
My Gym @ Punggol,ChIJLThkD48V2jER2q8hLl2hqn0,"681 Punggol Dr., #03-02/03/04 Oasis Terraces Mall, Singapore 820681",1.4026185,103.9130397,4.6,52,http://mygym.com.sg/,6787 1178,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Feed To Fit,ChIJubNDnrUi2jERyWIZZTNamuQ,"314A Punggol Wy, Singapore 821314",1.4081182,103.897762,5.0,14,http://www.feedtofit.com/,,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,False,True,Local
Blk 271C exercise area,ChIJtUaAHf4V2jERoRri0yZkGuQ,"271C Punggol Walk, Singapore 823271",1.4038699,103.9009951,5.0,2,,,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,False,False,True,Local
Fitness corner,ChIJTVgwJQAX2jERbrrBdvTuO2M,"B211 Punggol Walk, Singapore 820211",1.4010565,103.8997947,3.0,1,,,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,False,False,True,Local
Fitness Corner,ChIJ84BzTQAX2jER8I5TjqMG_AI,"103 Edgefield Plains, Singapore 820103",1.3975403,103.9049896,5.0,1,,,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,False,False,True,Local
BazGym Punggol,ChIJa7BJl8UV2jERYpKRMw5NlkM,"9 Sentul Cres, #04-01, Singapore 828654",1.4101407,103.9062808,4.8,5,http://www.bazgym.com/,,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,False,True,Local
Sengkang ActiveSG Gym,ChIJTdPhpU4X2jERvfbfWIEsDAw,"57 Anchorvale Rd, Singapore 544964",1.3967499,103.8870317,3.8,42,https://www.myactivesg.com/facilities/sengkang-activesg-gym,6315 3574,fitness_center,"Sengkang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
Sengkang ActiveSG Sports Centre,ChIJ7UrY8HMW2jER3ouFYG5edII,"57 Anchorvale Rd, Singapore 544964",1.3967848,103.886901,4.3,2318,https://www.activesgcircle.gov.sg/facilities/sengkang-sport-centre,6315 3574,fitness_center,"Sengkang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
24/7 FITNESS Fernvale CC,ChIJJVtMGaEX2jERThfPs9zV-ow,"21 Sengkang W Ave, #04-01 Fernvale Community Club, Singapore 797650",1.3916908,103.876824,4.4,61,https://sg.247.fitness/gyms/fernvalecc/,9179 4015,fitness_center,"Sengkang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
Anytime Fitness Sengkang Rivervale,ChIJFceUNwUW2jERrAywAv8Zk5s,"Rivervale Mall, 11 Rivervale Cres, #02-01, Singapore 545082",1.3924141,103.9040642,4.5,396,https://anytimefitness.sg/gyms/SG-0030/sengkang-north-east-545082,8868 0210,fitness_center,"Sengkang, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Anytime Fitness SKH Campus,ChIJQZGBl6MX2jERlKh-NTJWxhk,"1 Anchorvale St, #01-29 Sengkang Community Hospital, Singapore 544835",1.3963094,103.8911356,4.7,316,https://www.anytimefitness.sg/gyms/sg-0061/sengkang-north-east/,9773 0829,fitness_center,"Sengkang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
ActiveSG Gym @ Fernvale Square,ChIJC74KtocX2jERbjuFZt5Btkw,"51A Sengkang W Ave, Singapore 797384",1.3914599,103.8732223,4.4,102,https://www.myactivesg.com/Facilities/activesg-gym-at-fernvale-square,,fitness_center,"Sengkang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,False,True,Local
24/7 FITNESS ANCHORVALE (GYMMBOXX),ChIJDZ7KM4gX2jERqXvRzloM-i0,"339 Anchorvale Rd, #03-03, Singapore 540339",1.3966827,103.8881786,4.5,16,https://gymmboxx.com/gyms/anchorvale/,,fitness_center,"Sengkang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,False,True,Local
BFT Sengkang West,ChIJ1RbD5-AV2jERjOJ6HY-TPhQ,"10 The Oval, Singapore 797868",1.4079939,103.8673478,5.0,58,https://www.bodyfittraining.au/club/sengkang-west,8910 0168,fitness_center,"Sengkang, Singapore",BFT,SELETAR,0.0,0.0,True,True,True,Local
